ID,Age,Power,Value_vehicle,Premium,N_claims_history,R_Claims_history,Seniority,Channel_label,Risk_label,total_claim_cost_by_type,n_claim_records,dominant_claim_type,segment
39422,28,70.0,14310.0,34411.67,2,67,3,Broker,Binek araç,0.0,0.0,,1
39423,67,71.0,17630.0,7151.0,1,0,2,Acente,Van,0.0,0.0,,1
39424,26,109.0,17820.0,32447.0,3,5,7,Acente,Binek araç,0.0,0.0,,1
39425,26,70.0,1141137.0,17615.5,1,0,5,Acente,Binek araç,0.0,0.0,,1
39426,29,140.0,31690.0,25356.67,0,0,3,Acente,Binek araç,0.0,0.0,,1
39427,29,105.0,18910.0,18996.0,6,243,1,Acente,Binek araç,15025.0,1.0,travel assistance,2
39428,26,50.0,607022.0,3029.0,1,1,2,Acente,Binek araç,21083.0,1.0,travel assistance,1
39429,21,105.0,20450.0,61138.67,2,1,3,Acente,Binek araç,0.0,0.0,,1
39430,19,90.0,15995.0,5194.0,1,388,1,Acente,Binek araç,882.0,1.0,negligence,2
39431,24,90.0,16240.0,50322.0,1,185,1,Acente,Binek araç,6883.0,1.0,travel assistance,2
39432,39,150.0,3492672.0,45998.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
39433,44,75.0,1345065.0,28567.0,1,6,17,Broker,Binek araç,0.0,0.0,,0
39434,42,78.0,1607876.0,36946.0,1,66,2,Acente,Van,0.0,0.0,,1
39435,70,92.0,42185.0,9784.0,6,0,18,Broker,Tarım aracı,0.0,0.0,,0
39436,70,109.0,23030.0,32555.5,0,0,2,Broker,Van,0.0,0.0,,1
39437,72,105.0,20370.0,70297.0,1,1,6,Acente,Van,0.0,0.0,,1
39438,72,100.0,17530.0,4803.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
39439,61,110.0,1905809.0,37629.0,6,4,16,Broker,Binek araç,0.0,0.0,,0
39440,68,100.0,17035.0,22598.0,3,17,23,Acente,Binek araç,0.0,0.0,,0
39441,66,100.0,17590.0,33180.33,2,22,11,Acente,Binek araç,0.0,0.0,,1
39442,67,75.0,1195413.0,19276.5,0,0,2,Acente,Binek araç,0.0,0.0,,1
39443,66,100.0,27740.0,31240.5,1,96,2,Acente,Binek araç,128867.0,1.0,complaint,1
39444,65,75.0,16010.0,21136.5,0,0,2,Acente,Van,0.0,0.0,,1
39445,65,75.0,13600.0,18135.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
39446,65,75.0,1618503.0,21807.0,0,0,2,Acente,Van,0.0,0.0,,1
39447,64,120.0,25710.0,39548.33,4,17,40,Acente,Binek araç,0.0,0.0,,0
39448,62,68.0,13550.0,19526.33,6,69,7,Acente,Binek araç,0.0,0.0,,1
39449,63,100.0,12865.0,44396.0,0,0,1,Acente,Van,0.0,0.0,,1
39450,62,120.0,25260.0,35300.75,17,6,36,Acente,Binek araç,4927.0,1.0,travel assistance,0
39451,58,105.0,22595.0,20847.5,0,0,2,Broker,Binek araç,0.0,0.0,,1
39452,57,90.0,1305999.0,23250.5,3,113,2,Acente,Binek araç,0.0,0.0,,2
39453,57,86.0,23400.0,30055.5,1,83,6,Acente,Binek araç,0.0,0.0,,1
39454,28,68.0,14385.0,38306.5,1,11,11,Acente,Binek araç,0.0,0.0,,1
39455,29,68.0,19100.0,9791.0,1,0,11,Acente,Van,0.0,0.0,,1
39456,57,95.0,18550.0,65007.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
39457,58,115.0,20915.0,17741.5,5,0,5,Acente,Binek araç,0.0,0.0,,1
39458,56,70.0,15840.0,32048.33,1,9,11,Acente,Van,0.0,0.0,,1
39459,52,100.0,23850.0,31504.0,1,174,1,Broker,Van,319.0,1.0,broken windows,2
39460,51,150.0,28300.0,23610.5,0,0,2,Broker,Binek araç,0.0,0.0,,1
39461,52,115.0,20180.0,28281.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
39462,50,90.0,15850.0,25879.0,0,0,3,Broker,Binek araç,0.0,0.0,,1
39463,32,90.0,18340.0,28811.0,3,26,12,Acente,Binek araç,0.0,0.0,,0
39464,52,110.0,21300.0,26503.67,2,93,3,Acente,Binek araç,0.0,0.0,,1
39465,51,60.0,18350.0,46259.33,7,32,7,Acente,Binek araç,0.0,0.0,,0
39466,50,68.0,14785.0,21693.0,2,139,1,Acente,Binek araç,0.0,0.0,,2
39467,51,140.0,27700.0,70842.67,1,16,7,Acente,Binek araç,0.0,0.0,,1
39468,51,68.0,23785.0,30952.67,2,48,5,Acente,Binek araç,0.0,0.0,,1
39469,50,75.0,30000.0,12599.67,0,0,3,Acente,Tarım aracı,0.0,0.0,,1
39470,60,5.0,11415.0,10833.67,0,0,4,Acente,Motorsiklet,0.0,0.0,,1
39471,50,75.0,11530.0,36862.67,3,15,14,Broker,Binek araç,0.0,0.0,,0
39472,50,90.0,17270.0,24159.75,1,9,12,Acente,Binek araç,0.0,0.0,,1
39473,49,90.0,18160.0,32532.0,1,0,12,Acente,Binek araç,0.0,0.0,,1
39474,47,115.0,2483242.0,57035.5,17,133,10,Acente,Binek araç,0.0,0.0,,0
39475,77,100.0,426584.0,26244.33,8,125,12,Acente,Binek araç,0.0,0.0,,0
39476,49,60.0,10690.0,25532.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
39477,47,60.0,13790.0,25384.0,4,15,6,Acente,Binek araç,0.0,0.0,,1
39478,48,60.0,12570.0,24401.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
39479,45,80.0,12660.0,22681.0,2,257,1,Acente,Binek araç,80675.0,2.0,complaint,2
39480,48,60.0,1107665.0,22948.0,0,0,9,Acente,Van,0.0,0.0,,1
39481,45,50.0,8654.0,12045.0,0,0,4,Acente,Motorsiklet,0.0,0.0,,1
39482,47,95.0,16825.0,42625.0,2,189,3,Acente,Binek araç,15957.0,1.0,theft,2
39483,45,14.0,3200.0,12183.0,2,0,2,Acente,Motorsiklet,0.0,0.0,,1
39484,44,100.0,22575.0,35379.0,1,4,4,Broker,Van,0.0,0.0,,1
39485,44,100.0,2369468.0,64981.5,1,0,4,Broker,Binek araç,0.0,0.0,,1
39486,30,110.0,2241775.0,28477.0,1,297,1,Acente,Binek araç,0.0,0.0,,2
39487,39,55.0,958614.0,35857.0,1,1,2,Acente,Binek araç,15432.0,1.0,travel assistance,1
39488,39,55.0,958614.0,30667.0,1,0,2,Acente,Binek araç,0.0,0.0,,1
39489,70,122.0,1304738.0,16214.5,5,2,3,Acente,Binek araç,26032.0,2.0,travel assistance,1
39490,70,110.0,18100.0,22572.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
39491,69,60.0,1200221.0,29494.5,6,5,4,Acente,Binek araç,0.0,0.0,,1
39492,67,60.0,6014929.0,37017.0,6,198,4,Acente,Binek araç,0.0,0.0,,2
39493,69,60.0,18943.0,38258.0,6,4,4,Acente,Binek araç,0.0,0.0,,1
39494,69,60.0,5112329.0,27066.0,6,0,4,Acente,Binek araç,0.0,0.0,,1
39495,40,143.0,25950.0,58647.0,4,0,1,Acente,Binek araç,0.0,0.0,,1
39496,67,184.0,38700.0,46453.75,5,124,5,Broker,Binek araç,210187.0,3.0,complaint,2
39497,64,113.0,18170.0,33889.0,8,167,4,Broker,Binek araç,0.0,0.0,,2
39498,65,245.0,63100.0,32422.0,1,1,1,Broker,Binek araç,7498.0,1.0,travel assistance,1
39499,66,150.0,4093365.0,28414.0,2,332,1,Broker,Van,0.0,0.0,,2
39500,64,120.0,34425.0,33279.33,7,17,13,Broker,Van,0.0,0.0,,0
39501,65,224.0,61250.0,35113.0,1,0,1,Broker,Binek araç,0.0,0.0,,1
39502,65,114.0,26164.0,35764.0,7,57,17,Broker,Van,0.0,0.0,,0
39503,61,71.0,14484.0,21429.0,0,0,1,Broker,Van,0.0,0.0,,1
39504,32,75.0,15690.0,20521.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
39505,59,125.0,22215.0,27642.0,26,178,20,Acente,Binek araç,0.0,0.0,,0
39506,59,125.0,23800.0,27533.0,26,0,20,Acente,Binek araç,0.0,0.0,,0
39507,60,57.0,173091.0,8243.0,2,0,2,Acente,Motorsiklet,0.0,0.0,,1
39508,61,4.0,10887.0,13934.0,0,0,1,Acente,Motorsiklet,0.0,0.0,,1
39509,60,120.0,24800.0,20055.33,3,104,3,Broker,Binek araç,0.0,0.0,,1
39510,62,99.0,18460.0,37094.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
39511,60,68.0,24160.0,17342.0,29,111,13,Broker,Binek araç,0.0,0.0,,0
39512,58,70.0,13780.0,33152.0,2,5,5,Broker,Van,0.0,0.0,,1
39513,55,65.0,10245.0,27353.67,1,29,4,Acente,Binek araç,0.0,0.0,,1
39514,60,109.0,15400.0,33195.67,0,0,5,Broker,Binek araç,0.0,0.0,,1
39515,61,86.0,1028933.0,25907.0,10,0,18,Broker,Binek araç,0.0,0.0,,0
39516,59,177.0,40900.0,41521.0,0,0,7,Acente,Binek araç,0.0,0.0,,1
39517,58,125.0,2691813.0,41197.5,0,0,9,Broker,Binek araç,0.0,0.0,,1
39518,58,100.0,24345.0,55656.5,9,45,3,Broker,Van,0.0,0.0,,1
39519,59,130.0,25550.0,44139.33,0,0,3,Broker,Binek araç,0.0,0.0,,1
39520,57,115.0,22450.0,5752.0,1,33,4,Acente,Binek araç,0.0,0.0,,1
39521,60,105.0,22595.0,48827.0,1,23,5,Broker,Binek araç,0.0,0.0,,1
39522,57,100.0,16850.0,3034.0,2,397,1,Broker,Binek araç,7299.0,2.0,complaint,2
39523,59,85.0,7199.0,14479.5,3,0,3,Broker,Motorsiklet,0.0,0.0,,1
39524,60,85.0,502386.0,10468.33,3,0,3,Broker,Motorsiklet,0.0,0.0,,1
39525,57,90.0,1253097.0,35280.67,1,36,3,Broker,Binek araç,17872.0,1.0,broken windows,1
39526,58,94.0,19560.0,35099.67,0,0,5,Broker,Van,0.0,0.0,,1
39527,57,75.0,12655.0,24410.33,1,9,15,Broker,Binek araç,0.0,0.0,,0
39528,55,110.0,19990.0,30328.5,2,67,4,Broker,Binek araç,0.0,0.0,,1
39529,57,90.0,15850.0,28555.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
39530,58,105.0,17160.0,34564.0,2,135,2,Broker,Binek araç,80515.0,2.0,complaint,2
39531,56,95.0,16981.0,21136.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
39532,59,105.0,27005.0,23996.33,3,95,3,Acente,Binek araç,0.0,0.0,,1
39533,59,92.0,187035.0,33229.0,2,3,7,Broker,Van,0.0,0.0,,1
39534,58,77.0,15600.0,48122.25,2,2,6,Broker,Binek araç,0.0,0.0,,1
39535,57,68.0,16370.0,44001.33,6,49,13,Broker,Binek araç,0.0,0.0,,0
39536,55,150.0,40300.0,36779.5,3,1,2,Broker,Binek araç,0.0,0.0,,1
39537,59,100.0,27365.0,20134.5,3,3,2,Acente,Van,60718.0,3.0,travel assistance,1
39538,23,64.0,13886.0,40175.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
39539,55,130.0,24880.0,28631.0,1,23,6,Acente,Binek araç,0.0,0.0,,1
39540,56,130.0,48610.0,31766.33,1,0,6,Acente,Binek araç,0.0,0.0,,1
39541,56,130.0,17640.0,36565.0,1,0,6,Acente,Binek araç,0.0,0.0,,1
39542,55,177.0,17600.0,25875.0,1,136,2,Acente,Binek araç,0.0,0.0,,2
39543,56,95.0,16850.0,43359.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
39544,56,99.0,172791.0,26022.5,5,42,13,Acente,Binek araç,0.0,0.0,,0
39545,56,64.0,10950.0,24917.0,4,19,12,Acente,Binek araç,0.0,0.0,,0
39546,55,105.0,1844493.0,13126.5,0,0,2,Broker,Binek araç,0.0,0.0,,1
39547,57,140.0,32300.0,19697.0,2,0,2,Acente,Binek araç,0.0,0.0,,1
39548,57,75.0,1238085.0,20440.33,0,0,20,Acente,Binek araç,0.0,0.0,,0
39549,57,130.0,24700.0,33508.0,1,0,4,Acente,Binek araç,0.0,0.0,,1
39550,54,0.0,2299.0,1095.0,5,0,11,Acente,Motorsiklet,0.0,0.0,,0
39551,55,68.0,16360.0,20793.0,1,35,3,Acente,Binek araç,0.0,0.0,,1
39552,59,70.0,153756.0,3618.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
39553,56,90.0,18598.0,37682.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
39554,25,90.0,17055.0,73264.5,2,0,10,Acente,Binek araç,0.0,0.0,,1
39555,56,92.0,8099.0,11610.5,0,0,14,Acente,Motorsiklet,0.0,0.0,,1
39556,54,64.0,1075624.0,11693.0,6,25,18,Acente,Binek araç,0.0,0.0,,0
39557,60,92.0,2104999.0,44443.5,0,0,2,Broker,Binek araç,0.0,0.0,,1
39558,56,90.0,1225398.0,21555.0,2,8,26,Acente,Binek araç,0.0,0.0,,0
39559,56,105.0,20000.0,31406.0,1,109,1,Broker,Binek araç,0.0,0.0,,1
39560,55,130.0,1774789.0,32956.67,17,109,15,Acente,Binek araç,0.0,0.0,,0
39561,55,90.0,14625.0,22851.0,4,34,13,Acente,Binek araç,70059.0,2.0,broken windows,0
39562,55,90.0,21100.0,13005.5,4,0,13,Acente,Binek araç,0.0,0.0,,0
39563,55,90.0,22240.0,36961.0,4,0,13,Acente,Binek araç,0.0,0.0,,0
39564,30,110.0,1535586.0,23218.67,0,0,10,Acente,Binek araç,0.0,0.0,,1
39565,54,126.0,25375.0,32493.5,0,0,2,Acente,Binek araç,0.0,0.0,,1
39566,54,126.0,40700.0,38689.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
39567,52,136.0,2923303.0,54835.67,6,9,6,Acente,Binek araç,0.0,0.0,,1
39568,56,150.0,2540478.0,30545.67,3,0,12,Acente,Binek araç,0.0,0.0,,0
39569,55,120.0,24960.0,22588.0,3,15,2,Acente,Binek araç,0.0,0.0,,1
39570,55,130.0,27510.0,38206.5,6,55,6,Acente,Binek araç,0.0,0.0,,1
39571,53,100.0,25537.0,22761.0,0,0,5,Acente,Binek araç,0.0,0.0,,1
39572,54,71.0,17168.0,26100.5,1,4,4,Acente,Binek araç,0.0,0.0,,1
39573,55,71.0,19895.0,37794.0,1,0,4,Acente,Binek araç,0.0,0.0,,1
39574,55,115.0,2662484.0,13960.0,2,0,2,Acente,Binek araç,0.0,0.0,,1
39575,55,115.0,25060.0,26859.5,2,0,2,Acente,Binek araç,0.0,0.0,,1
39576,56,105.0,22830.0,27590.5,0,0,2,Acente,Binek araç,0.0,0.0,,1
39577,57,105.0,22110.0,31844.5,0,0,2,Acente,Binek araç,0.0,0.0,,1
39578,56,71.0,12750.0,21745.67,6,136,3,Acente,Binek araç,0.0,0.0,,2
39579,55,105.0,179858.0,2829.0,0,0,1,Acente,Van,0.0,0.0,,1
39580,55,100.0,2092123.0,41592.5,0,0,2,Broker,Binek araç,0.0,0.0,,1
39581,56,95.0,20700.0,31101.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
39582,54,0.0,64831.0,11707.0,1,0,6,Acente,Motorsiklet,0.0,0.0,,1
39583,53,120.0,23145.0,27552.0,0,0,3,Broker,Binek araç,0.0,0.0,,1
39584,55,81.0,14980.0,31730.5,3,134,5,Acente,Binek araç,0.0,0.0,,2
39585,52,110.0,17310.0,35192.0,17,28,6,Acente,Van,0.0,0.0,,0
39586,52,150.0,29530.0,71179.33,0,0,13,Acente,Binek araç,0.0,0.0,,1
39587,52,150.0,1674191.0,33238.0,0,0,13,Acente,Van,0.0,0.0,,1
39588,56,90.0,2032322.0,39004.0,0,0,3,Acente,Binek araç,0.0,0.0,,1
39589,38,109.0,19350.0,28518.33,1,5,3,Broker,Binek araç,0.0,0.0,,1
39590,55,90.0,1364297.0,36217.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
39591,55,90.0,1996803.0,28793.0,0,0,1,Acente,Van,0.0,0.0,,1
39592,55,90.0,22467.0,2799.0,0,0,1,Acente,Van,0.0,0.0,,1
39593,55,90.0,1295181.0,19324.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
39594,55,90.0,3169816.0,27284.0,0,0,1,Acente,Van,0.0,0.0,,1
39595,52,90.0,24180.0,41773.67,5,168,3,Broker,Van,0.0,0.0,,2
39596,55,125.0,3273897.0,39964.0,21,59,31,Broker,Van,0.0,0.0,,0
39597,53,78.0,2060871.0,36558.0,6,17,9,Broker,Van,0.0,0.0,,0
39598,50,55.0,714002.0,6100.33,0,0,13,Acente,Binek araç,0.0,0.0,,1
39599,48,0.0,2549.0,12717.0,2,0,3,Acente,Motorsiklet,0.0,0.0,,1
39600,48,75.0,20200.0,3897.0,0,0,2,Broker,Van,0.0,0.0,,1
39601,51,95.0,6749.0,12551.5,0,0,3,Acente,Motorsiklet,0.0,0.0,,1
39602,50,112.0,20440.0,36513.5,1,1,2,Broker,Binek araç,55433.0,1.0,travel assistance,1
39603,49,110.0,19295.0,35389.0,1,0,3,Acente,Binek araç,0.0,0.0,,1
39604,49,110.0,2080704.0,26536.0,2,5,3,Acente,Binek araç,0.0,0.0,,1
39605,51,68.0,16350.0,51761.33,0,0,3,Broker,Binek araç,0.0,0.0,,1
39606,50,100.0,2323954.0,30283.0,1,12,9,Acente,Binek araç,0.0,0.0,,1
39607,50,100.0,1610001.0,87049.0,1,0,9,Acente,Binek araç,0.0,0.0,,1
39608,50,92.0,1671415.0,18997.0,1,175,1,Acente,Binek araç,0.0,0.0,,2
39609,50,132.0,2580499.0,35437.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
39610,50,65.0,1030736.0,13528.33,2,5,28,Acente,Van,0.0,0.0,,0
39611,50,75.0,19250.0,21326.0,10,133,19,Acente,Van,0.0,0.0,,0
39612,52,75.0,20285.0,22305.67,7,145,8,Acente,Van,0.0,0.0,,2
39613,51,100.0,15150.0,36843.67,1,0,5,Broker,Binek araç,0.0,0.0,,1
39614,51,121.0,17265.0,24134.33,1,0,4,Acente,Binek araç,0.0,0.0,,1
39615,51,121.0,18560.0,42531.0,1,0,4,Acente,Binek araç,0.0,0.0,,1
39616,47,98.0,7249.0,15790.33,0,0,3,Acente,Motorsiklet,0.0,0.0,,1
39617,51,4.0,131622.0,10451.0,1,5,27,Acente,Motorsiklet,0.0,0.0,,0
39618,50,130.0,28850.0,4416.0,1,126,1,Acente,Binek araç,0.0,0.0,,2
39619,51,92.0,18940.0,25922.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
39620,51,12.0,3249.0,9832.0,3,0,24,Acente,Motorsiklet,0.0,0.0,,0
39621,53,90.0,16130.0,22269.67,2,67,4,Acente,Binek araç,0.0,0.0,,1
39622,48,98.0,16950.0,29625.0,5,5,18,Broker,Binek araç,0.0,0.0,,0
39623,49,105.0,14490.0,31289.5,2,67,4,Broker,Van,0.0,0.0,,1
39624,51,80.0,14555.0,27841.0,3,33,10,Acente,Binek araç,0.0,0.0,,1
39625,49,100.0,20745.0,16072.0,5,153,9,Acente,Binek araç,33276.0,2.0,complaint,2
39626,30,11.0,2099.0,14852.67,8,172,3,Acente,Motorsiklet,0.0,0.0,,2
39627,50,0.0,9799.0,11491.0,0,0,9,Acente,Motorsiklet,0.0,0.0,,1
39628,51,0.0,7146.0,27884.0,0,0,9,Acente,Motorsiklet,0.0,0.0,,1
39629,50,120.0,34425.0,35818.0,3,14,21,Acente,Van,0.0,0.0,,0
39630,50,120.0,2199704.0,25645.5,3,0,21,Acente,Binek araç,0.0,0.0,,0
39631,49,140.0,27500.0,25699.5,2,144,2,Acente,Binek araç,9224.0,2.0,negligence,2
39632,48,0.0,1899.0,11355.0,0,0,13,Acente,Motorsiklet,0.0,0.0,,1
39633,47,105.0,22100.0,33655.33,12,113,11,Acente,Binek araç,0.0,0.0,,0
39634,49,136.0,1388939.0,32716.0,2,133,7,Acente,Binek araç,0.0,0.0,,2
39635,50,140.0,28580.0,29757.0,0,0,3,Acente,Binek araç,0.0,0.0,,1
39636,46,90.0,20170.0,43833.0,4,1,5,Broker,Binek araç,0.0,0.0,,1
39637,47,94.0,14050.0,22864.0,2,2,9,Acente,Binek araç,0.0,0.0,,1
39638,49,75.0,1195413.0,21101.67,0,0,6,Acente,Binek araç,0.0,0.0,,1
39639,49,75.0,16385.0,10745.67,9,28,19,Acente,Van,0.0,0.0,,0
39640,51,125.0,31615.0,45663.0,0,0,3,Broker,Van,0.0,0.0,,1
39641,50,90.0,15770.0,32748.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
39642,51,86.0,13965.0,30331.0,0,0,4,Acente,Binek araç,0.0,0.0,,1
39643,44,129.0,1857127.0,35242.0,0,0,7,Broker,Binek araç,0.0,0.0,,1
39644,49,5.0,1199.0,14420.0,11,0,12,Acente,Motorsiklet,0.0,0.0,,0
39645,48,167.0,3234935.0,35487.0,5,0,18,Acente,Binek araç,0.0,0.0,,0
39646,48,6.0,165278.0,10506.5,1,0,23,Acente,Motorsiklet,0.0,0.0,,0
39647,41,110.0,2078353.0,38392.0,7,42,20,Acente,Van,0.0,0.0,,0
39648,50,60.0,1060221.0,28724.0,2,11,19,Acente,Van,5209.0,1.0,travel assistance,0
39649,50,6.0,2599.0,16585.67,2,0,10,Broker,Motorsiklet,0.0,0.0,,1
39650,48,104.0,11051.0,28414.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
39651,49,75.0,1262125.0,25661.0,1,202,1,Broker,Van,4913.0,1.0,travel assistance,2
39652,45,110.0,18260.0,26302.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
39653,22,63.0,749462.0,3735.0,2,1,3,Acente,Binek araç,0.0,0.0,,1
39654,49,100.0,16360.0,20445.0,4,0,1,Broker,Binek araç,0.0,0.0,,1
39655,48,110.0,20350.0,30047.0,1,133,1,Broker,Binek araç,0.0,0.0,,2
39656,49,90.0,18180.0,21853.67,0,0,3,Broker,Van,0.0,0.0,,1
39657,47,130.0,27450.0,38716.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
39658,48,125.0,16140.0,21407.5,5,1,4,Broker,Binek araç,58453.0,1.0,complaint,1
39659,48,125.0,3902973.0,4262.0,5,0,4,Broker,Binek araç,0.0,0.0,,1
39660,49,6.0,162213.0,9340.5,0,0,2,Broker,Motorsiklet,0.0,0.0,,1
39661,51,115.0,17900.0,22777.5,0,0,2,Broker,Binek araç,0.0,0.0,,1
39662,49,105.0,20420.0,18119.67,0,0,3,Broker,Binek araç,0.0,0.0,,1
39663,47,140.0,25690.0,42968.33,4,33,9,Broker,Binek araç,0.0,0.0,,1
39664,48,100.0,2323954.0,34906.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
39665,47,70.0,15500.0,27495.5,0,0,4,Acente,Binek araç,0.0,0.0,,1
39666,47,4.0,1721.0,12252.5,0,0,2,Acente,Motorsiklet,0.0,0.0,,1
39667,47,70.0,15160.0,30727.33,0,0,4,Acente,Binek araç,0.0,0.0,,1
39668,48,6.0,2479.0,9243.33,5,0,12,Acente,Motorsiklet,0.0,0.0,,0
39669,46,150.0,3774896.0,32402.67,2,0,3,Acente,Binek araç,0.0,0.0,,1
39670,46,135.0,26995.0,10725.0,0,0,6,Acente,Binek araç,0.0,0.0,,1
39671,46,110.0,2004375.0,23510.5,0,0,2,Acente,Binek araç,0.0,0.0,,1
39672,49,15.0,173091.0,8006.33,0,0,3,Acente,Motorsiklet,0.0,0.0,,1
39673,48,75.0,14880.0,21799.33,1,43,3,Acente,Binek araç,53661.0,1.0,complaint,1
39674,49,136.0,22905.0,2337.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
39675,46,75.0,16740.0,23856.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
39676,50,50.0,9365.0,9441.5,0,0,5,Acente,Motorsiklet,0.0,0.0,,1
39677,48,100.0,19350.0,32638.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
39678,49,60.0,10715.0,32137.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
39679,49,60.0,16411.0,26024.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
39680,48,100.0,17360.0,22112.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
39681,47,90.0,1689445.0,30867.0,4,29,4,Broker,Binek araç,0.0,0.0,,1
39682,49,92.0,16325.0,27107.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
39683,47,75.0,1291575.0,21427.0,3,1,4,Broker,Binek araç,6243.0,1.0,travel assistance,1
39684,48,75.0,11800.0,9379.0,3,0,4,Broker,Binek araç,0.0,0.0,,1
39685,50,100.0,23220.0,32346.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
39686,45,140.0,20396.0,37174.0,1,5,3,Broker,Binek araç,0.0,0.0,,1
39687,47,130.0,26450.0,29681.5,0,0,2,Broker,Binek araç,0.0,0.0,,1
39688,47,110.0,20270.0,28683.0,2,0,1,Broker,Binek araç,0.0,0.0,,1
39689,48,75.0,1433711.0,27364.33,0,0,4,Broker,Binek araç,0.0,0.0,,1
39690,45,41.0,61275.0,11676.67,1,16,8,Acente,Motorsiklet,0.0,0.0,,1
39691,46,100.0,16250.0,27735.67,1,42,3,Broker,Binek araç,0.0,0.0,,1
39692,48,150.0,38000.0,23819.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
39693,41,85.0,12140.0,50374.5,1,0,1,Acente,Binek araç,0.0,0.0,,1
39694,42,85.0,12140.0,19864.0,1,0,1,Acente,Binek araç,0.0,0.0,,1
39695,42,70.0,7278.0,19691.5,0,0,2,Acente,Motorsiklet,0.0,0.0,,1
39696,46,105.0,1975112.0,24150.0,3,58,2,Broker,Binek araç,0.0,0.0,,1
39697,46,140.0,29050.0,76536.5,19,8,26,Broker,Binek araç,0.0,0.0,,0
39698,46,75.0,12480.0,3223.0,1,103,1,Broker,Binek araç,71528.0,1.0,complaint,1
39699,46,110.0,21700.0,28598.0,0,0,11,Acente,Binek araç,0.0,0.0,,1
39700,47,177.0,35300.0,32311.5,7,302,2,Broker,Binek araç,0.0,0.0,,2
39701,45,110.0,20898.0,44549.5,2,113,2,Broker,Van,0.0,0.0,,1
39702,43,90.0,14625.0,30402.0,1,1,2,Broker,Binek araç,0.0,0.0,,1
39703,46,9.0,2899.0,9136.5,2,7,9,Broker,Motorsiklet,0.0,0.0,,1
39704,45,75.0,15465.0,23379.0,2,27,4,Acente,Binek araç,0.0,0.0,,1
39705,45,75.0,19300.0,2908.0,2,0,4,Acente,Binek araç,0.0,0.0,,1
39706,46,115.0,18060.0,24973.0,3,13,25,Acente,Binek araç,729.0,1.0,travel assistance,0
39707,45,150.0,27710.0,50480.0,5,23,12,Acente,Binek araç,0.0,0.0,,0
39708,47,4.0,1899.0,12201.67,1,12,27,Broker,Motorsiklet,0.0,0.0,,0
39709,48,75.0,14390.0,2816.0,0,0,1,Broker,Van,0.0,0.0,,1
39710,33,105.0,1975112.0,271.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
39711,33,105.0,14450.0,19348.0,0,0,1,Acente,Van,0.0,0.0,,1
39712,33,105.0,22467.0,26578.0,0,0,1,Acente,Van,0.0,0.0,,1
39713,45,100.0,23510.0,29663.67,12,92,5,Acente,Binek araç,0.0,0.0,,0
39714,46,71.0,17630.0,28468.0,4,0,1,Acente,Van,0.0,0.0,,1
39715,47,75.0,12100.0,23643.0,1,1,15,Acente,Binek araç,0.0,0.0,,0
39716,46,60.0,99167.0,20721.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
39717,44,105.0,18130.0,51712.0,5,25,3,Broker,Binek araç,1648.0,3.0,travel assistance,1
39718,45,90.0,1179186.0,25819.0,7,38,19,Acente,Binek araç,0.0,0.0,,0
39719,45,15.0,3797.0,11713.67,0,0,3,Broker,Motorsiklet,0.0,0.0,,1
39720,45,75.0,142975.0,21524.0,0,0,2,Broker,Van,0.0,0.0,,1
